"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 13, 1993","859.70","874.36","879.29","854.79","-","-1.34%"
"Oct 12, 1993","871.42","868.48","875.62","866.85","-","0.35%"
"Oct 11, 1993","868.38","873.94","879.61","866.89","-","-0.73%"
"Oct 08, 1993","874.76","897.72","898.90","874.28","-","-1.45%"
"Oct 07, 1993","887.62","887.00","934.40","880.99","-","0.29%"
"Oct 06, 1993","885.04","886.33","891.13","879.42","-","-0.09%"
"Oct 05, 1993","885.86","894.37","896.00","885.04","-","-0.75%"
"Oct 04, 1993","892.55","895.69","901.37","891.33","-","0.26%"
"Sep 30, 1993","890.27","887.13","896.58","883.55","-","0.47%"
"Sep 29, 1993","886.12","904.76","909.84","885.46","-","-1.34%"
"Sep 28, 1993","898.15","886.11","898.15","883.92","-","1.95%"
"Sep 27, 1993","880.98","876.61","884.30","876.39","-","0.59%"
"Sep 24, 1993","875.81","873.16","915.06","864.38","-","-0.93%"
"Sep 23, 1993","884.02","882.68","888.82","882.68","-","0.32%"
"Sep 22, 1993","881.24","891.05","892.32","881.04","-","-1.01%"
"Sep 21, 1993","890.23","875.13","896.68","875.13","-","1.74%"
"Sep 20, 1993","875.00","875.97","878.23","865.74","-","-0.73%"
"Sep 17, 1993","881.41","874.51","883.17","868.74","-","0.72%"
"Sep 16, 1993","875.08","885.02","885.79","874.35","-","-0.65%"
"Sep 15, 1993","880.78","876.38","903.24","876.25","-","0.47%"
"Sep 14, 1993","876.62","875.14","879.93","865.61","-","-0.30%"
"Sep 13, 1993","879.24","895.62","895.62","873.55","-","-2.69%"
"Sep 10, 1993","903.56","887.83","908.91","887.65","-","0.21%"
"Sep 09, 1993","901.66","911.95","914.79","900.82","-","-0.82%"
"Sep 08, 1993","909.13","907.98","918.26","896.56","-","0.01%"
"Sep 07, 1993","909.04","947.12","947.12","908.29","-","-4.06%"
"Sep 06, 1993","947.53","940.46","947.53","933.74","-","2.69%"
"Sep 03, 1993","922.70","907.89","926.11","905.71","-","2.36%"
"Sep 02, 1993","901.39","894.27","901.39","893.00","-","0.83%"
"Sep 01, 1993","893.99","898.01","900.04","891.66","-","-0.19%"
"Aug 31, 1993","895.68","895.76","909.72","893.99","-","-0.40%"
"Aug 30, 1993","899.27","901.09","911.18","884.51","-","0.52%"
"Aug 27, 1993","894.59","903.47","903.77","886.30","-","-1.03%"
"Aug 26, 1993","903.91","913.27","914.15","896.00","-","-0.82%"
"Aug 25, 1993","911.40","904.74","921.21","904.74","-","1.90%"
"Aug 24, 1993","894.44","878.09","902.30","873.13","-","0.14%"
"Aug 23, 1993","893.23","933.72","937.30","888.68","-","-5.63%"
"Aug 20, 1993","946.54","973.00","977.39","937.99","-","-2.27%"
"Aug 19, 1993","968.51","944.58","980.43","944.47","-","2.17%"
"Aug 18, 1993","947.93","974.11","988.14","947.93","-","-2.69%"
"Aug 17, 1993","974.11","1,042.42","1,042.47","973.48","-","-4.86%"
"Aug 16, 1993","1,023.87","969.90","1,023.87","967.35","-","8.09%"
"Aug 13, 1993","947.26","929.42","947.78","922.40","-","3.30%"
"Aug 12, 1993","917.04","896.74","917.96","893.51","-","3.85%"
"Aug 11, 1993","883.02","862.40","883.02","861.78","-","2.43%"
"Aug 10, 1993","862.08","897.46","911.77","861.19","-","-2.62%"
"Aug 09, 1993","885.27","866.65","887.45","861.34","-","3.48%"
